created_at,screen_name,text
2019-03-25 07:15:45,pradip103,b'RT @jankibaat1: \xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa4\x82 \xe0\xa4\x89\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa4\xb0\xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\xb6 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x9c\xe0\xa5\x8c\xe0\xa4\xa8\xe0\xa4\xaa\xe0\xa5\x81\xe0\xa4\xb0 \xe0\xa4\xb2\xe0\xa5\x8b\xe0\xa4\x95\xe0\xa4\xb8\xe0\xa4\xad\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa5\x80\xe0\xa4\x9f \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa4\xa8\xe0\xa5\x80\xe0\xa4\xa4\xe0\xa4\xbf\xe0\xa4\x95 \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xa6\xe0\xa5\x87? \xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xb9 \xe0\xa4\xb0\xe0\xa4\xb9\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\x9c\xe0\xa5\x8c\xe0\xa4\xa8\xe0\xa4\xaa\xe0\xa5\x81\xe0\xa4\xb0 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x9c\xe0\xa4\xa8\xe0\xa4\xa4\xe0\xa4\xbe? \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\x96\xe0\xa4\xbf\xe0\xa4\x8f \xe0\xa4\x9c\xe0\xa4\xa8 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\xaa\xe0\xa5\x8b\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa4\xb0 \xe0\xa4\x95\xe0\xa5\x87\xe2\x80\xa6'
2019-03-25 06:40:19,pradip103,b'RT @rahul_tverma: Election Polling &amp
2019-03-25 06:02:52,pradip103,b'Wishing @vivekagnihotri all the luck for #TheTashkentFiles . Wish all the hard work make it a 100 cr film. More tha\xe2\x80\xa6 https://t.co/Tqb0sCBUyP'
2019-03-25 02:41:02,pradip103,b'@chitraSD @UnSubtleDesi Stay safe.'
2019-03-25 10:45:13,pradip103,"Union Minister Nitin Gadkari: If I had not made Allahabad-Varanasi waterway, how could she (Priyanaka Gandhi Vadra) have travelled? She also drank Ganga water, could she have done the same under the UPA govt? By March 2020, river Ganga will be 100% per cent clean."
2019-03-25 10:46:00,pradip103,#May23WithArnab | SCOOP: BJP considering fielding Meenakshi Lekhi against Sonia Gandhi in Congress bastion Rae Bareli.
2019-03-25 16:24:22,pradip103,Thank you sir. During this festival of democracy I also support #Votekar initiative of PM @narendramodi ji. I am also inspiring youth in my circle and Constituency to vote in large number I nominate @iSinghVikash @Jangid @pradip103 @MajorPoonia also to encourage others to vote
2019-03-25 14:42:40,pradip103,"If you are sure about your defeat, you can promise moon. Who takes it seriously? Already under different schemes poor families get much more support. Is it in addition to those schemes or they all will be subsumed in it?"
2019-03-25 11:38:10,pradip103,"Delighted to release the cover pg of my new book ""Savarkar- Echoes from a Forgotten past"" (1st of a 2 volume series) that will b out in a couple of months. Thnx @PenguinIndia @MeruGokhale @premanka for the trust n efforts. Excited n nervous! #savarkar"
2019-03-25 16:40:42,pradip103,"Rahul Gandhi has announced an annual grant of Rs 72,000 crore to 5 crore families in the country. There is a very big announcement. But is the government having so much money? #MinimumIncomeGuarantee"
2019-03-25 16:39:50,pradip103,Good Afternoon Please Watch me today (Monday) #ललकार On @Republic_Bharat With @pradip103 At 8 PM @BJP4India @BJP4Delhi @AmitShahOffice @RSSorg For further updates Please follow me on Twitter: @naveenjindalbjp
2019-03-25 12:50:11,pradip103,"Sharing my interview with DD News, March 24, 2019"
2019-03-25 15:30:22,pradip103,"#CongCashPromise | 'If sure about your defeat, you can promise Moon': BJP dismisses Rahul Gandhi's Rs. 72,000/year Minimum Income Guarantee Scheme"
2019-03-25 14:30:17,pradip103,PB you are Hands On guy in modern psephology.. Will be interesting to know the final poll results of your survey
2019-03-25 14:29:40,pradip103,"Will Aam Admi Party, and Congress #Gathbandhan have impact in #Delhi ? Watch #Lalkar from #Delhi. #Elections2019"
2019-03-25 07:20:18,pradip103,"Notwithstanding the respect I have for @PrannoyRoyNDTV JI, but just can't resist"
2019-03-25 12:49:28,pradip103,Why did the Congress wage an alliance with AAP? See the biggest debate with Pradeep Bhandari from Delhi #Lalkaar on the night from Delhi at 7:57 PM LIVE on Republic India: https://bharat.republicworld.com/livetv 
2019-03-25 12:48:18,pradip103,Doing my bit to encourage voters to vote in large numbers. Me and my team of @jankibaat1 will organize more voter awareness panchayats across the country especially in rural areas. #Elections2019 #VoteKar
2019-03-25 12:47:54,pradip103,What are the political issues of Jaunpur Lok Sabha seat of Uttar Pradesh? What is the people of Jaunpur saying? Look at the people who spoke with the reporter in this public square. @pradip103 #Elections2019 #JanKiBaatOnElections2019 #PradeepAnalysis #UttarPradesh #MondayMotivatio
2019-03-25 11:44:34,pradip103,"Please see my article published in your newspaper! The MCA data replaced ASI data starting 2011-12 and it shows the same robust growth (through 2016-17), the last year for which ASI data are available. You should ask this question of every economist not defending GDP data!"
2019-03-25 11:43:22,pradip103,A historic moment for @IAF_MCC and for India’s defence preparedness 
2019-03-25 11:42:14,pradip103,we are small film with a mission. Beyond Box Offie. #RightToTruth
2019-03-25 11:02:01,pradip103,Election Polling & Seat Forecasting Videos of panel discussions jointly hosted by @LoknitiCSDS & @CPR_India are now available
2019-03-25 22:27:27,jade78052492,"b""@djglidden @patsbradycrazy @lambas70 @PatsKam That's right! \xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c"""
2019-03-25 22:26:39,jade78052492,b'@TurbanedPatriot @ladydog44 @AnthonyCurtis68 @diegobarilo710 @gemcos12 @deadbrew1 @PrincessSMH @chipharris54\xe2\x80\xa6 https://t.co/A8Pv8OICsU'
2019-03-25 22:25:21,jade78052492,b'@djglidden Keep me posted. Love you \xe2\x9d\xa4\xf0\x9f\x99\x8f\xf0\x9f\x98\x98'
2019-03-25 20:59:53,jade78052492,b'@patsbradycrazy @lambas70 @PatsKam So true sis!!!'
2019-03-25 20:59:29,jade78052492,b'@patsbradycrazy @lambas70 @PatsKam Lmao \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
2019-03-25 19:47:28,jade78052492,b'@Mark15_11 @RobGronkowski @Patriots \xf0\x9f\x92\x94'
2019-03-25 19:44:42,jade78052492,"b""@Mark15_11 @RobGronkowski @Patriots I'm so sad about this!!!"""
2019-03-25 19:44:18,jade78052492,b'@patsbradycrazy Miss you too!\xf0\x9f\x98\x98'
2019-03-25 19:08:39,jade78052492,b'@FoxySparkles23 @djglidden @ladydog44 @DonnadlgDl @GillyWillyWoo25 @TB12_Forever @Batman24_7 @sheseezstarz\xe2\x80\xa6 https://t.co/NS6bFUFoWp'
2019-03-25 18:18:01,jade78052492,b'@FoxySparkles23 Thanks Viv and same to you sweetie\xf0\x9f\x98\x98'
2019-03-25 18:17:40,jade78052492,b'@JesseThomasJoh1 You too Jesse'
2019-03-25 16:10:25,jade78052492,b'@djglidden Thoughts and prayers sis!\xf0\x9f\x99\x8f\xe2\x9d\xa4\xf0\x9f\x99\x8f'
2019-03-25 16:01:39,jade78052492,"b'You possess the potential to make someone\xe2\x80\x99s day, and it won\xe2\x80\x99t ... More for Leo https://t.co/wzjZs6C75J'"
2019-03-25 15:50:28,jade78052492,b'@SportsfanRISH @aolisn87 \xf0\x9f\x92\x94\xf0\x9f\x92\x94\xf0\x9f\x92\x94'
2019-03-25 15:44:12,jade78052492,b'@gemcos12 @BostonSprtsNews @lalaHitchens @PatriotsExtra @HeartEyes4Brady @boston_girl79 @pats_junkie\xe2\x80\xa6 https://t.co/0hyeyCg55x'
2019-03-25 15:41:43,jade78052492,b'@SportsfanRISH @aolisn87 Terrible'
2019-03-25 15:41:08,jade78052492,b'@gemcos12 @BostonSprtsNews @lalaHitchens @PatriotsExtra @HeartEyes4Brady @boston_girl79 @pats_junkie\xe2\x80\xa6 https://t.co/XgOsJJ6my0'
2019-03-25 15:40:46,jade78052492,b'@BostonSprtsNews @lalaHitchens @PatriotsExtra @HeartEyes4Brady @boston_girl79 @pats_junkie @GettyBosSports\xe2\x80\xa6 https://t.co/QCwzrKEhIX'
2019-03-25 15:03:47,jade78052492,b'@SightsOnSeven This is ridiculous @Twitter'
2019-03-25 15:02:00,jade78052492,b'@DMcBrayer76 You too Daniel'
2019-03-25 14:48:32,jade78052492,b'@Patsnation87 Yes'
2019-03-25 14:48:08,jade78052492,b'@Jill93656590 Thanks Jill'
2019-03-25 14:28:16,jade78052492,b'@KylePatsnation Miss him already! #87'
2019-03-25 14:23:15,jade78052492,b'@MBelanger160 I know right! #87'
2019-03-25 14:21:40,jade78052492,b'@Clayton91241130 @heatherrose1814 Thank you'
2019-03-25 14:21:30,jade78052492,b'@litecamping Same to you'
2019-03-25 14:21:09,jade78052492,b'@bugsypatsfan Gronks gone \xf0\x9f\x98\xaa'
2019-03-25 14:20:52,jade78052492,b'@Batman24_7 Thanks Ron'
2019-03-25 14:20:43,jade78052492,b'@NicolaC51255305 Thanks Nicola'
2019-03-25 14:20:26,jade78052492,b'@lbailey57 Good morning Lamar'
2019-03-25 14:20:14,jade78052492,b'@FishingLeeP Morning Lee'
2019-03-25 14:20:06,jade78052492,b'@missdee716 You too Dee'
2019-03-25 14:19:54,jade78052492,b'@dixielandlady Good morning Gina and same to you!'
2019-03-25 14:19:19,jade78052492,b'Support our Troops! #MilitaryMonday \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/xpuIofvtQl'
2019-03-25 14:17:40,jade78052492,b'@cardscharlie22 Thanks Charlie \xf0\x9f\x91\x8a'
2019-03-25 14:17:22,jade78052492,b'@my2boys717 Good morning my friend'
2019-03-25 14:17:06,jade78052492,b'@MamaMurray23 Thanks Suzanne'
2019-03-25 14:16:55,jade78052492,b'@ROSEMAIRE13 Thanks sweetie'
2019-03-25 14:16:45,jade78052492,b'@chad_gravy https://t.co/tsYyE1jXvw'
2019-03-25 14:15:58,jade78052492,b'@MBelanger160 You too Maurice'
2019-03-25 14:13:57,jade78052492,b'@EugeneA83497567 We have bad weather on the way'
2019-03-25 09:51:18,jade78052492,b'@FoxySparkles23 So sad Viv'
2019-03-25 09:50:57,jade78052492,b'Have a great week everyone! \xf0\x9f\x98\x8a\xf0\x9f\x92\x9c https://t.co/i9AAc86oyV'
2019-03-25 03:06:20,jade78052492,b'@KelliDa22369986 @patsbradycrazy @gemcos12 @ladydog44 @kckittie13 @PGar58 @TurbanedPatriot @diegobarilo710\xe2\x80\xa6 https://t.co/z91yjSGznv'
2019-03-25 02:54:08,jade78052492,b'@GettyBosSports Goodnight sweetie'
2019-03-25 02:43:29,jade78052492,b'@gemcos12 @BostonSprtsNews @lalaHitchens @PatriotsExtra @HeartEyes4Brady @boston_girl79 @pats_junkie\xe2\x80\xa6 https://t.co/gRi1GM33il'
2019-03-25 02:26:48,jade78052492,b'@ladydog44 Goodnight Diane. Sweet dreams'
2019-03-25 02:21:33,jade78052492,b'@BostonSprtsNews @lalaHitchens @PatriotsExtra @HeartEyes4Brady @boston_girl79 @pats_junkie @GettyBosSports\xe2\x80\xa6 https://t.co/hSTrJss8KM'
2019-03-25 02:20:37,jade78052492,b'@ladydog44 Are you still tweeting?'
2019-03-25 02:17:20,jade78052492,b'@ladydog44 Crazy'
2019-03-25 02:16:26,jade78052492,b'@ladydog44 I see it on your page'
2019-03-25 02:11:38,jade78052492,b'@ladydog44 @diegobarilo710 @patsbradycrazy @gemcos12 @kckittie13 @PGar58 @TurbanedPatriot @PrincessSMH\xe2\x80\xa6 https://t.co/5qdKMrghph'
2019-03-25 02:09:57,jade78052492,b'@TurbanedPatriot @Patsnation87 @KnittelFiddle @SportsfanRISH @HeartEyes4Brady @JGM721 @AprilJFaith @aolisn87\xe2\x80\xa6 https://t.co/4skSkKeKMI'
2019-03-25 02:08:35,jade78052492,b'@DailyWisdomWrds Thanks for all of your stories'
2019-03-25 02:08:10,jade78052492,b'@ladydog44 @diegobarilo710 @patsbradycrazy @gemcos12 @kckittie13 @PGar58 @TurbanedPatriot @PrincessSMH\xe2\x80\xa6 https://t.co/Zi6zaGDCyk'
2019-03-25 02:04:03,jade78052492,b'@ladydog44 @diegobarilo710 @patsbradycrazy @gemcos12 @kckittie13 @PGar58 @TurbanedPatriot @PrincessSMH\xe2\x80\xa6 https://t.co/5lOeO1viHS'
2019-03-25 02:03:42,jade78052492,"b""@DailyWisdomWrds You're a talented writer"""
2019-03-25 01:59:25,jade78052492,b'@ladydog44 @diegobarilo710 @patsbradycrazy @gemcos12 @kckittie13 @PGar58 @TurbanedPatriot @PrincessSMH\xe2\x80\xa6 https://t.co/kWNVNruu51'
2019-03-25 01:58:56,jade78052492,b'@DailyWisdomWrds Reading it all now'
2019-03-25 01:56:22,jade78052492,b'@ladydog44 @AnthonyCurtis68 @TurbanedPatriot @diegobarilo710 @patsbradycrazy @gemcos12 @kckittie13 @PGar58\xe2\x80\xa6 https://t.co/Um42V0tejW'
2019-03-25 01:56:08,jade78052492,b'@DailyWisdomWrds Of course'
2019-03-25 01:54:36,jade78052492,b'@ladydog44 @diegobarilo710 @patsbradycrazy @gemcos12 @kckittie13 @PGar58 @TurbanedPatriot @PrincessSMH\xe2\x80\xa6 https://t.co/ovcZvIdrpR'
2019-03-25 01:54:11,jade78052492,b'@AnthonyCurtis68 @TurbanedPatriot @ladydog44 @diegobarilo710 @patsbradycrazy @gemcos12 @kckittie13 @PGar58\xe2\x80\xa6 https://t.co/8UJ0i2D9f3'
2019-03-25 01:53:37,jade78052492,b'@ladydog44 @TurbanedPatriot @diegobarilo710 @patsbradycrazy @gemcos12 @kckittie13 @PGar58 @PrincessSMH\xe2\x80\xa6 https://t.co/PLYw89YgCE'
2019-03-25 01:53:03,jade78052492,b'@garrigan58 Heartbreak \xf0\x9f\x92\x94\xf0\x9f\x98\xa5\xf0\x9f\x92\x94'
2019-03-25 01:50:00,jade78052492,b'@ladydog44 @diegobarilo710 @patsbradycrazy @gemcos12 @kckittie13 @PGar58 @TurbanedPatriot @PrincessSMH\xe2\x80\xa6 https://t.co/n5m2YVkttc'
2019-03-25 01:49:08,jade78052492,b'@TurbanedPatriot @ladydog44 @diegobarilo710 @patsbradycrazy @gemcos12 @kckittie13 @PGar58 @PrincessSMH\xe2\x80\xa6 https://t.co/ODO2WFHbeW'
2019-03-25 01:47:58,jade78052492,b'@ladydog44 @diegobarilo710 @patsbradycrazy @gemcos12 @kckittie13 @PGar58 @TurbanedPatriot @PrincessSMH\xe2\x80\xa6 https://t.co/y5U9NZOhdf'
2019-03-25 01:35:35,jade78052492,b'@ladydog44 @diegobarilo710 @patsbradycrazy @gemcos12 @kckittie13 @PGar58 @TurbanedPatriot @PrincessSMH\xe2\x80\xa6 https://t.co/plz5H25d0U'
2019-03-25 01:33:23,jade78052492,b'@ladydog44 @diegobarilo710 @patsbradycrazy @gemcos12 @kckittie13 @PGar58 @TurbanedPatriot @PrincessSMH\xe2\x80\xa6 https://t.co/h4Rsrp7i5a'
2019-03-25 01:24:25,jade78052492,b'@murphy_iii Never'
2019-03-25 00:54:29,jade78052492,b'@TurbanedPatriot @patsbradycrazy @gemcos12 @ladydog44 @kckittie13 @PGar58 @diegobarilo710 @PrincessSMH\xe2\x80\xa6 https://t.co/CbYcDmRqXd'
2019-03-25 00:54:01,jade78052492,b'@patsbradycrazy @gemcos12 @ladydog44 @kckittie13 @PGar58 @TurbanedPatriot @diegobarilo710 @PrincessSMH\xe2\x80\xa6 https://t.co/m7AtsXvVG2'
2019-03-25 00:32:05,jade78052492,b'@patsbradycrazy @gemcos12 @ladydog44 @kckittie13 @PGar58 @TurbanedPatriot @diegobarilo710 @PrincessSMH\xe2\x80\xa6 https://t.co/uetyuudecT'
2019-03-25 20:24:10,jade78052492,"BREAKING NEWS: “If the team was struggling or they needed him at some point next year, and let’s just say hypothetically Tom Brady gave him a call and said ‘Rob, I need you.’ I wouldn’t be shocked if he came back to play a few games.” - Gronks agent."
2019-03-25 18:40:55,jade78052492,#MondayMemories #PatriotsNation #SuperBowlChamps #WeGotEverything #ThankYouGronk
2019-03-25 20:25:12,jade78052492,#MondayMemories #PatriotsNation #SuperBowlChamps #WeGotEverything #ThankYouGronk #BestTEever
2019-03-25 20:18:17,jade78052492,"People say you don't know what you've got until it's gone. Truth is, you knew what you had, you just never thought you'd lose it."
2019-03-25 04:13:09,jade78052492,Rob Gronkowski is on to Canton.
2019-03-25 16:22:26,jade78052492,Good Monday Morning Friends
2019-03-25 20:28:24,jade78052492,Gas prices this morning holy shit.. 
2019-03-25 20:39:15,jade78052492,#MondayMotivation #mondaythoughts #MondayMorning #writerslife #amwriting #WritingCommunity
2019-03-25 17:02:46,jade78052492,Incase you missed it last night.. it was posted kinda late.. I did a quick skit I hope you will find funny. Thank you guys for the support. #RollTide
2019-03-25 19:12:25,jade78052492,Family They Got me Again for the comment above. How is that bad. I'm shadowbanned again. Everyone have a great day and an even better week ahead. Stay positive stay happy stay smiling stay hopeful stay blessed stay awesome always.
2019-03-25 03:04:19,jade78052492,All love for the beast @RobGronkowski and luck in the next chapter. #Patriots
2019-03-25 19:10:02,jade78052492,"Good morning, fam. This is my day. #IVIG infusion every 21 days nowAt least I have #Bruins to look forward to tonight. Have a good day everyone"
2019-03-25 18:02:18,jade78052492,Good Morning Everyone Coffee is Ready
2019-03-25 15:04:18,jade78052492,"Good morning everyone!! Happy Monday, have a great new week!!"
2019-03-25 05:05:10,jade78052492,BREAKING: Georgia OL commits to #Alabama 
2019-03-25 05:04:14,jade78052492,"""He's a beast. Period."" What a career for "
2019-03-25 06:14:37,jade78052492,"ILY GRONK! congrats on an AMAZING career, already miss you!"
2019-03-25 06:14:00,jade78052492,After much research I decided to compile a complete list of Tight Ends better than Gronk in NFL history:
2019-03-25 04:06:19,jade78052492,My mom is up for sale. 
2019-03-25 13:04:16,jade78052492,Good morning Friends happy Monday Lets do It 
2019-03-25 13:03:57,jade78052492,"Hey Hey Hey Darren - Thank you & I hope you have a magical Monday too my friend. I walked into work this morning & the first thing a pal said was 'OMG, I can't believe Rob Gronkowski has retired' I'm gonna get this a lot today as they know I'm such a HUGE Patriots fan "
2019-03-25 17:10:29,jade78052492,"In life, many things don't go according to plan. If you fall, get back up. If you stumble, re-gain your balance. Never give up."
2019-03-25 21:14:39,jade78052492,Good morning Marie 
2019-03-25 21:09:46,jade78052492,Good morning Mary! Have a beautiful day!
2019-03-25 21:08:17,jade78052492,"Thank you, Marie."
2019-03-25 18:09:37,jade78052492,Good morning Have an awesome Monday as well #SuperBowlChamps all 
2019-03-25 21:07:54,jade78052492,Good morning luvs... Still can't believe he's retired...
2019-03-25 18:08:26,jade78052492,Good Morning! Have a great day everyone
2019-03-25 18:07:40,jade78052492,Good morning everyone! Have a great day!!
2019-03-25 19:11:20,jade78052492,Good morning family! 
2019-03-25 18:06:22,jade78052492,Good Morning! Hugs! Have an awesome Monday!
2019-03-25 03:13:43,jade78052492,I need a hug. #GronkSpike
2019-03-25 20:10:12,jade78052492,"Enjoy your week, Marie."
2019-03-25 04:14:06,jade78052492,I took a nap.. everything was fine. I wake up and I got like 5 people texting me that Gronk retired and patriots twitter is going nuts. Lol fuck
2019-03-25 07:14:35,jade78052492,Do you guys think Gronk is the greatest TE of all time?
2019-03-25 20:12:24,jade78052492,You too honey
2019-03-25 20:11:57,jade78052492,oooo I'll drink to that...
2019-03-25 01:17:22,jade78052492,I swear you never realize how bad some song lyrics are until you play it in front of your parents
2019-03-25 06:12:32,jade78052492,My favorite memory of Rob Gronkowski's nine year career is Rob Gronkowski's nine year career.
2019-03-25 04:12:19,jade78052492,A legend...in every sense of the word #FPC 
2019-03-25 04:11:36,jade78052492,t's a shame that Gronk's career was cut short by injury. That being said he still has such dominate stats.
2019-03-25 04:10:54,jade78052492,This is just perfect. @RobGronkowski
2019-03-25 18:05:53,jade78052492,Good morning everyone!! Have a great day! Happy Monday...#StayBlessed 
2019-03-25 19:10:22,jade78052492,"Drew Rosenhaus on @GetUpESPN on Rob Gronkowski’s future: “If the team was struggling or they needed him at some point next year, and let’s just say hypothetically Tom Brady gave him a call and said ‘Rob, I need you.’ I wouldn’t be shocked if he came back to play a few games.”"
2019-03-25 19:09:26,jade78052492,This will happen. He will realize his other ventures will be not as good as he thinks and then join in week 10
2019-03-25 00:23:54,jade78052492,Instead of showing the horrible video of the78 year old woman getting brutally kicked by a coward on an NYC train we prefer to show you the arrest of that coward
2019-03-25 05:03:21,jade78052492,10 Funniest Tweets About Patriots TE Rob Gronkowski's Retirement
2019-03-25 19:08:37,jade78052492,To the most genuine man I’ve ever met. I love your hugs. Spikes. Buses. And I’ll never forget our trips home. LFG bro.
2019-03-25 20:10:54,jade78052492,me too Marie 
2019-03-25 20:10:00,jade78052492,UR VERY WELCOME SWEETIE
2019-03-25 19:08:46,jade78052492,Sad day yesterday!
2019-03-25 17:26:20,jade78052492,you as well Marie.
2019-03-25 15:23:32,jade78052492,Good Monday morning! Ready to get this week started. Have a great day.
2019-03-25 19:07:21,jade78052492,Good Morning! Have a wonderful day
2019-03-25 15:22:18,jade78052492,"Morning Marie, have a super day!!"
2019-03-25 15:21:43,jade78052492,"Thanks Marie, you too!"
2019-03-25 15:20:48,jade78052492,Thank you Marie n you too. Wish these weeks would fly by 
2019-03-25 15:19:57,jade78052492,Good morning Marie 
2019-03-25 15:19:00,jade78052492,Morning Marie 
2019-03-25 15:18:43,jade78052492,Good Morning Marie! Have a great week! 
2019-03-25 15:17:56,jade78052492,Morning Sweet Marie! Love your posts have a great day sweet friend
2019-03-25 15:17:03,jade78052492,"Good morning Marie, thanks A great week to you too"
2019-03-25 15:16:22,jade78052492,Good Morning Marie!! Have a great week too
2019-03-25 16:15:43,jade78052492,You too Marie! 
2019-03-25 15:15:21,jade78052492,"TU MARIE , GOOD MORNING HOPE U HAVE A WONDERFUL DAY , "
